 -0.30401015   0.26131475   0.33944213  -0.10234383   0.00090027   0.39016390  -0.47253335   0.49462873   0.07258826  -0.44949186   2.54494715
  0.03132725  -0.30593282   0.34304333   0.12675864   0.15761286  -0.30214852   0.34215826  -0.37667471  -0.39007235   0.24312568  -4.18805265
 -0.18593401   0.44106877  -0.21391949  -0.16368604  -0.35973692   0.23308510   0.33462018   0.20799887   0.10023803   0.24721521   2.23579431
 -0.24727622  -0.35552537  -0.49838251  -0.43899351   0.30623800   0.35262614  -0.28942227  -0.38439590   0.05320901  -0.48574784  -7.32707071
 -0.38622701  -0.04548785   0.25222021   0.18614763   0.04344308  -0.42611468  -0.06328014  -0.29805902   0.19621873  -0.20964691  -6.77030516
 -0.06331065  -0.26757103   0.07786798   0.03257853   0.12868130  -0.33980834   0.00413525   0.46304208   0.19576097   0.42480236   1.48575747
 -0.31005281  -0.16405225  -0.32164985   0.49517810  -0.04255807   0.49801630  -0.40249336   0.12517166  -0.40560624  -0.06227303  -2.80840778
  0.43151647  -0.45156711   0.39461958  -0.20998260  -0.27269813   0.26906645  -0.08928189  -0.29802850   0.12807095   0.10414439   0.04364585
 -0.04838711  -0.03364664   0.09782708   0.13472396   0.35479295   0.32879114   0.12477493   0.22090822   0.06575215  -0.12486649   1.63827491
 -0.31572926   0.23790705   0.05513167   0.40508741  -0.25713372  -0.31105989   0.10472429   0.19850767   0.08461255  -0.14870143  -0.63502598
 -0.00553912  -0.41961426   0.24074525   0.11204869   0.12038028   0.19112217   0.30452895  -0.35088658   0.07603687   0.36773276  -4.45583630
  0.41155738   0.11470383   0.22768337  -0.45678580   0.16777551   0.47653127  -0.18498793   0.06920069  -0.19417402  -0.32607502   5.72861576
 -0.39144567   0.36904508   0.35122228   0.24431592  -0.34511858  -0.17308572  -0.42065188  -0.42339855   0.14098024   0.32000184  -5.70373011
  0.04509109  -0.05174413  -0.09102145  -0.20125431  -0.03444013   0.00120550  -0.34734643  -0.17696157   0.23799860  -0.18611714  -1.43649280
  0.32668537   0.45907468   0.37334818   0.22502822  -0.19994202   0.44399852  -0.37276834  -0.43426314   0.28496659   0.02458268   2.53241587
  0.10963774   0.45611441  -0.42773217   0.37563705   0.15385908  -0.17787713  -0.39519945   0.00505084  -0.27291179  -0.20970795   2.84817839
  0.41998047   0.05116427   0.16280097  -0.38546404  -0.00746179  -0.12086856  -0.00318918   0.29335916   0.00926238  -0.11763358   6.74042034
  0.18816185   0.03215122   0.10628068  -0.10481581  -0.49410993   0.20787680  -0.39938048   0.12306589   0.36324656  -0.00849941   3.02040601
  0.24733728  -0.00309762  -0.11989197   0.28536332   0.05281228  -0.14290291   0.45571762   0.13084811  -0.32341990  -0.12575153   3.52091074
 -0.36837366   0.24327832   0.45171970   0.11198765  -0.47216713  -0.17015594  -0.44409010   0.13921016  -0.36837366   0.34707177  -1.64220524
  0.36431473   0.09688103   0.22164065   0.35396892  -0.48532060  -0.37353128   0.20790732   0.11714530  -0.28243354  -0.43404949   4.79400730
 -0.33108005   0.12410355  -0.15901670  -0.18059328  -0.13243508   0.16100037   0.30239266   0.30687886   0.02653587   0.11110264  -0.03431584
  0.29818112   0.40060121  -0.35518968   0.13017672  -0.09758294  -0.24629962  -0.36346018   0.35518968  -0.43383586  -0.07219154   7.16359663
  0.07335126  -0.19771415   0.04805142  -0.27443770  -0.18865016  -0.38937041   0.30803859  -0.36529130  -0.21575060   0.28811002  -3.45885968
  0.39522994   0.28963590   0.24379712   0.11522263  -0.13887447   0.35665458  -0.27150792   0.36358225  -0.27056184  -0.25045013   8.60036278
  0.04240549   0.48483229  -0.44619587  -0.41857660   0.02467424  -0.07319865  -0.40533158  -0.24120304   0.39153719  -0.26723534   0.44011688
 -0.35345012  -0.37490463   0.43163854  -0.41988891  -0.45290995  -0.44128239  -0.16359448   0.41470075  -0.10139775  -0.06721702  -2.52106667
  0.44616532   0.33718377   0.03422654   0.34209722   0.19353312  -0.10231331  -0.24083683  -0.49566638   0.02558976   0.45480210   2.03954053
 -0.10130620  -0.25890377   0.08555865  -0.24486527   0.18401134   0.44528031  -0.06450087   0.39022493  -0.49282816   0.44097722   1.24971390
  0.10155034   0.28615683   0.07667774  -0.35757011  -0.27767265  -0.11699271  -0.49572742  -0.08207953  -0.41775262   0.15993226   1.34954476
  0.35509813  -0.43514818   0.31105989   0.16206855   0.19148839   0.30269784   0.03013700   0.18562883  -0.35723442   0.18950468   3.34613991
  0.22789699   0.27773368  -0.46893215   0.36867887   0.14452040   0.20656455  -0.41454816   0.05198830   0.44790488  -0.44122136   3.93608546
 -0.22502822  -0.35482347   0.48178047   0.11998349  -0.20775476   0.42248297  -0.13246560   0.19454026  -0.28136539  -0.34408092  -1.93806624
 -0.25945312   0.02143925   0.40227973  -0.39358196   0.40264595  -0.05827510  -0.41988891   0.28209782  -0.32821131   0.47439498  -0.26485899
  0.27587205   0.37038791  -0.28936124  -0.04338205  -0.49624622   0.25063324  -0.38595232  -0.09529406  -0.18886378   0.49261451   3.64590573
 -0.46142459  -0.24791712  -0.31072420  -0.25231177  -0.34649190   0.12031925   0.38537246   0.43908507  -0.30434585   0.27965635  -2.29305935
  0.14555806   0.15675831   0.40914637  -0.04454178   0.42129278   0.16417432  -0.34923857   0.13634145   0.06953645  -0.07795954   3.61243773
  0.44302195   0.04057437   0.07856989   0.03645438  -0.24471268  -0.10304576  -0.14973906  -0.46337777   0.29525131  -0.30349132   0.76680952
 -0.42971587  -0.11058381   0.09074676  -0.42907497  -0.30233163  -0.34411144   0.14433730  -0.04567096   0.10429698   0.19734794  -5.51153088
 -0.05870235   0.18446910  -0.10347301   0.33571887   0.09221166  -0.30040896   0.44946134   0.37600332  -0.10829493   0.48745692   3.24520707
 -0.31469160   0.39571828   0.07444990  -0.05793938   0.12733847   0.20851773  -0.45037690  -0.21443832  -0.23979920  -0.09236428  -2.86560965
  0.39532149   0.21019626   0.22844630   0.39605397  -0.10643330  -0.10258797   0.40386671  -0.19139683  -0.11189613   0.07057405   3.67462182
 -0.14644307   0.23369551   0.24535358   0.23638111   0.23943299  -0.36068302  -0.29982910  -0.22740868   0.18044066   0.41113007  -2.42128229
 -0.13216040   0.01765496  -0.39062166   0.40743738  -0.29692984   0.01796013   0.15483564  -0.06147954   0.18764305  -0.40957367  -1.84944415
 -0.42043823  -0.42422253  -0.47219765  -0.14491713  -0.19277015   0.19728690  -0.35732597  -0.10515153  -0.43215734   0.17574084  -7.47143984
  0.22493666  -0.30129397   0.19402140   0.11571091   0.15489668   0.04399246  -0.40169987   0.04536575  -0.45037690   0.47457808   1.04244900
 -0.03596607   0.46996981   0.22786647   0.03096104   0.17992187   0.19280070  -0.12788782  -0.11137730  -0.45004120   0.30977815   1.33758616
 -0.33043915  -0.43917662  -0.18944365   0.28447831  -0.28753012  -0.17809075  -0.01533556  -0.49084446  -0.06013674   0.00785851  -9.75672817
  0.10594499   0.25853753  -0.09892574  -0.15019685   0.34264654   0.44231999   0.12331003   0.49728388  -0.44653156   0.06285286   6.80191565
  0.36355174  -0.11323893  -0.19359416  -0.21578112  -0.47329631   0.11256754  -0.10881373  -0.48138371  -0.46896267  -0.04429761  -0.97317106
  0.35793632   0.43676567  -0.09810174   0.22728658   0.11159092   0.30837429   0.37542343   0.08259833   0.09501940  -0.42098758   6.90998840
  0.29317605  -0.03779718   0.09062469   0.08943450   0.06920069   0.31606495   0.17275000  -0.15642262  -0.48977631  -0.23268837   1.90615380
 -0.15843683  -0.26790673   0.27101964  -0.12825403   0.36986905  -0.38314462   0.22557753   0.12892544   0.39394820  -0.31698048  -1.92355847
  0.03556931   0.40200508   0.28008360   0.46520889  -0.30263680   0.40154731   0.29741812   0.45339823   0.34881133   0.39034700   6.68472052
  0.12871182  -0.31453902   0.11693168  -0.23500779  -0.24935147   0.23220009   0.28811002  -0.32906583   0.21388900  -0.01905882  -2.52380466
 -0.41851556   0.30654317   0.35534227  -0.37536240  -0.19252601   0.07332075  -0.02702415   0.26204717  -0.30813015   0.22777492  -0.40439165
  0.49502546  -0.48464918   0.14763331   0.19164097  -0.32586139  -0.42788476  -0.22502822   0.17662585   0.33892334   0.05665761   3.45230198
 -0.12877285   0.27950376  -0.26747948   0.13823360  -0.26833400  -0.29540390   0.47103792  -0.21825311  -0.47711113   0.26921904  -1.92163324
 -0.34817040  -0.45303202  -0.49075291  -0.15141758   0.14387953  -0.15675834  -0.08543655  -0.08348337  -0.40932950   0.04518265  -6.87886095
  0.19927061  -0.16200751   0.15752131   0.37624747   0.03547776   0.07002473  -0.44601277  -0.03422651  -0.24001282  -0.07319865   0.83581007
  0.36333811  -0.01341289  -0.41256446   0.06581318   0.20940274   0.27846617   0.36422312   0.35055083  -0.20699179   0.36437577   6.65313482
  0.14491713   0.24684894   0.32863855   0.26561785   0.37191379   0.40832239   0.41253394   0.02195805  -0.05983153  -0.39236122   3.71574569
 -0.14598528   0.32305366  -0.07228309  -0.33016449  -0.49914548   0.15746027   0.27355266  -0.43627736  -0.41018403  -0.11433759  -3.23520756
  0.18388927   0.30761129  -0.34591204  -0.35714287  -0.45153660  -0.15385908  -0.48144475   0.47842342   0.14763331  -0.44634846   6.53893423
  0.41415143   0.13747060  -0.06828517  -0.47894222  -0.25740838  -0.10805079   0.15401167   0.28188419  -0.47717217   0.32604450   6.89886808
 -0.36156803   0.13426620   0.05040133   0.48348951  -0.03657642  -0.28521073  -0.19930112   0.28215885  -0.15746024  -0.01939452  -1.04582024
  0.10802025  -0.39748833   0.48443556   0.25582141  -0.34911650  -0.04359570   0.21163058   0.49874872   0.27550584   0.14165169   3.35912299
  0.12120426   0.44610429   0.18816185  -0.21019623   0.06715596  -0.20961639   0.04823452   0.21236306  -0.25356305   0.04667807   5.02808237
 -0.00737023   0.45205539   0.16982025   0.26516008   0.12337106  -0.05424666   0.29876095   0.24553668   0.48892176  -0.29537338   4.41478252
  0.12947476   0.40981781   0.09129614   0.41839349   0.00553912  -0.01060519  -0.05027923   0.38933986   0.44039732  -0.31707203   6.53135538
 -0.24803919  -0.29699087   0.23049104   0.44112980   0.12508011  -0.45864743   0.14134645  -0.46548358   0.05635244   0.04448074  -7.90879011
 -0.05366680  -0.43862727   0.49603260  -0.37224951   0.10090947  -0.44964445  -0.32720420   0.16023743  -0.16756189  -0.18404186  -1.83016229
  0.15358442  -0.08946502  -0.07249671  -0.27837458   0.17851800  -0.33355206  -0.00245675   0.00764489   0.30272835  -0.06492811   0.83005792
 -0.49548325  -0.16051209  -0.12410352  -0.37142551   0.32732630   0.23329872   0.39114046   0.14333016   0.15059358   0.01448101  -4.18183565
  0.23397017   0.23717457   0.45709097  -0.03416547  -0.13673818  -0.38781396   0.40466017   0.32122254  -0.04521316  -0.39132360   6.10092592
  0.36944181   0.26137578  -0.46087527  -0.08333078   0.43612474  -0.43224889  -0.33513901  -0.28872037  -0.38308358   0.09111303   1.90693867
 -0.38164923   0.11827451   0.08009583   0.19029814   0.23155922   0.41564685   0.16972870  -0.20149845   0.30886257  -0.12181464  -4.21105385
  0.49749750   0.27251506  -0.29558700  -0.32943207  -0.11174351  -0.31878108   0.08098084  -0.30437636   0.46014285  -0.30974761   3.48055220
 -0.11827448  -0.19600514  -0.37917721  -0.30184332  -0.45376447   0.27117223   0.26104009   0.38103884  -0.49822992  -0.05137792   0.94146258
 -0.07362589   0.30153811  -0.03865170  -0.00514236   0.24938202  -0.26149786   0.05940425  -0.40725425   0.42202520   0.39382613  -2.64196396
  0.35702080  -0.44036683  -0.00910977   0.13203835   0.24721521   0.25606555  -0.24425489   0.40990937   0.29198581  -0.30037844   4.85927200
  0.05284280  -0.44875944   0.02217168   0.29036838   0.20415360  -0.47595140   0.23174232   0.05336159   0.41421247   0.37554550  -1.53694510
  0.29692984  -0.19457075  -0.10505998  -0.01811275  -0.44741660   0.15196693  -0.49914548   0.26857817   0.25618762  -0.28026673   3.92736149
 -0.34524065  -0.44247261   0.17061371  -0.46731466  -0.15413374   0.19786674   0.29815060  -0.06373790   0.48171943   0.13554794  -5.74708796
 -0.20470291  -0.02302623   0.37435532  -0.42071292  -0.39901423  -0.35677665  -0.35699028   0.41799676  -0.19127476  -0.12617877   0.71249205
  0.31383711  -0.45336771   0.31420332  -0.26000243   0.39788508  -0.24349192  -0.23064363  -0.29198584  -0.27062288   0.34615618  -1.62309015
  0.37484360   0.38769186   0.34478289   0.10927153  -0.45910519  -0.32647175  -0.31624806  -0.14409316  -0.05073702  -0.31493574   4.12736511
  0.39446700   0.12303537   0.04634237   0.41167945   0.02259898   0.23064363   0.49932861   0.46932888   0.36742759   0.34020507   8.88320637
 -0.35332805  -0.12559894  -0.21562853  -0.32903531   0.47375411   0.24181342   0.21660513  -0.46911526   0.14503920   0.31270790  -7.57596540
  0.23592335   0.31817073  -0.37536240   0.21889400  -0.12492752   0.14983064   0.41543323   0.38967562  -0.46783349   0.27349162   7.17926884
 -0.05113375  -0.49243140  -0.27138585  -0.08153018  -0.34340954   0.41903442   0.00169379  -0.25713372   0.25447857   0.40652180  -4.78962135
 -0.28652304  -0.46789452   0.27117223  -0.27175206   0.05659658   0.30639058   0.35201573  -0.16838586   0.03892636   0.49179053  -5.92726326
  0.36935025   0.14687032  -0.27227089   0.31279945  -0.12895596  -0.13310647  -0.46502578   0.06129640  -0.10213020  -0.38021484   4.39230347
 -0.17506942   0.39901423  -0.29851681   0.44018370  -0.37493515   0.34933013   0.39394820  -0.05442977  -0.27788627   0.13475448   0.12656565
  0.06007570   0.12404251  -0.07634205  -0.48352000   0.36413157  -0.36037782  -0.23259681  -0.20802942   0.18166143   0.06144899  -0.89068222
  0.45883054   0.10722679   0.28823209  -0.07728812   0.31838435   0.23946351  -0.36422315   0.01652575  -0.47991881  -0.49301127   5.46500349
  0.24831384  -0.16612750   0.40212715  -0.03773615   0.26790673  -0.44949186   0.13097018  -0.47582933   0.18242437   0.46908474  -2.26244903
  0.00044250   0.20638144  -0.23406172   0.32235175   0.14662617   0.09721673  -0.23638111   0.34423351  -0.03993347   0.24816126   3.69612694
 -0.14839625  -0.48550370  -0.02345347   0.12648398  -0.09611803  -0.11638233  -0.47238076  -0.21117282   0.09685051   0.38387710  -5.96453857
 -0.06782737   0.43154699  -0.11702323   0.03312784  -0.48992890   0.47424239   0.36519974  -0.06257820   0.19963682  -0.16704306   1.49913013
  0.10234380  -0.00144961   0.05961794  -0.46099734  -0.12178412  -0.26696068   0.43734550   0.35952330   0.46411026   0.10881376   3.87398982
  0.08397168  -0.42355114  -0.09297463  -0.19469282  -0.00141910  -0.41994995   0.37478256  -0.19573045   0.28151798   0.43288982  -3.10046625
  0.08842736  -0.28377634  -0.22069460   0.06071657   0.37441635  -0.24993134  -0.19859919   0.22713399   0.36660361  -0.26891387   0.93477607
 -0.30928981  -0.05320901   0.39034700   0.07432783  -0.47122103   0.49523914  -0.44076356   0.11919004  -0.24306467  -0.33016449  -2.05352807
 -0.38387707  -0.26851711  -0.00511184   0.45980710  -0.45071262  -0.42037719  -0.16234320  -0.22026736   0.01554918  -0.00944549  -7.51329184
 -0.08772546   0.42471081   0.10106206  -0.20784631  -0.02424696  -0.09834591   0.45132297   0.04835659   0.33492535   0.29442734   1.83219385
  0.30166018   0.09285259   0.37008268  -0.18193609   0.43917662  -0.23207802   0.44332713   0.21877193  -0.37237161   0.27489549   5.44991732
 -0.02711570  -0.32409132  -0.47332683  -0.45837274  -0.04521316   0.36230046  -0.36388743  -0.48553422  -0.28722495   0.31853694  -5.88969278
  0.29720449   0.27965635   0.15849787  -0.20125431   0.28142643   0.42150640   0.34212774  -0.25737786  -0.00123599  -0.47698903   3.02445269
 -0.42428356  -0.46911526  -0.14378795   0.21532333  -0.09019744  -0.31957456  -0.20207831  -0.31789607   0.24489576  -0.36526078  -9.61052418
 -0.44177067   0.02562028  -0.14113286   0.30672628  -0.34118170   0.39986879  -0.36819056  -0.47076327  -0.31856745   0.31807917  -7.99207973
 -0.25078586   0.07069612  -0.15309611   0.03993344   0.16490674   0.37075412   0.43252355   0.44528031  -0.39480269  -0.34676656   1.91036260
  0.05796993   0.30025637   0.39513838  -0.42748803   0.37231058   0.32241279  -0.11171299   0.04878384   0.17195654  -0.04905850   3.00517011
 -0.21861935   0.44946134   0.48214668   0.22804958   0.09480578  -0.22762230  -0.36803797  -0.30205697   0.10051268  -0.01264992  -2.48562193
 -0.14467299  -0.27007353  -0.02156132   0.19179356   0.44814903   0.17113256   0.48257393  -0.26247445   0.01356548  -0.26418346  -4.39731979
  0.39803767  -0.01564074  -0.17354351   0.03749198   0.07078767  -0.16347238  -0.15184483  -0.33077484  -0.20983002  -0.28072453   0.92204964
  0.42281866   0.23967713   0.30700094   0.15044099   0.18669701  -0.22991118   0.26686913  -0.43557543   0.22176278   0.35906553   2.06962109
 -0.15843683  -0.45562607  -0.01570177  -0.47921690   0.33819085   0.11851865   0.04057437   0.10405284   0.06868190   0.27736747  -2.84580183
  0.14003420   0.19673759   0.25994140   0.36800742  -0.34200567  -0.07649463   0.28646201  -0.47857600  -0.06163213  -0.45785394  -1.30861366
  0.00630206  -0.23073518  -0.43173009  -0.25515002   0.48205513   0.00645465   0.11552781  -0.42898342  -0.13249612   0.45553452  -4.59920979
  0.36007261  -0.16252631  -0.25811028  -0.21047091  -0.44903409   0.49270606  -0.32753992  -0.43108922  -0.27986997  -0.19908750  -0.59104639
  0.28685874   0.14961702  -0.41631824  -0.23723564  -0.36352122  -0.28246406   0.06257820  -0.32174140   0.13228250  -0.39309365   0.50813836
 -0.04628131   0.25884277  -0.16618854  -0.44259468  -0.21749017   0.19429606   0.37325662   0.06758326   0.36849576  -0.41879025   1.63693082
  0.29540390   0.49966431   0.13499862   0.11885434   0.09477526   0.09312725  -0.30574968   0.47888118  -0.26848659  -0.45770136   9.28463364
 -0.26094851  -0.24486527  -0.09318826   0.29494613  -0.22753075   0.40005189  -0.12056336   0.22756130  -0.29351175  -0.44705039  -1.78472579
  0.10457170  -0.14601582  -0.13875240   0.16811121   0.47604299  -0.27636036   0.39577931  -0.15303507   0.45352030   0.16512042  -0.90587217
 -0.29833370  -0.21764275  -0.14455092   0.03199863  -0.20900601  -0.28002256  -0.40038759  -0.39327678   0.20934170   0.34380627  -7.78608608
  0.17186499   0.31914729  -0.49423200  -0.00865200   0.10463274   0.43533128  -0.20937222   0.10582292   0.24690998   0.37383646   4.29342222
  0.41222876   0.33010346   0.10591447  -0.19512010   0.28423417  -0.34987944   0.04261911   0.18904692  -0.10536516   0.49319440   7.05105352
 -0.39806819  -0.08839688  -0.47256386   0.18742943  -0.24111149  -0.33098850  -0.27135533  -0.31099886   0.36220890   0.26329845  -7.61360168
 -0.45239112  -0.01676992  -0.44384593   0.46124148  -0.41500595   0.06547749   0.46255380   0.07390058   0.37865841  -0.09129611  -3.96471024
 -0.09685048  -0.08650473   0.15852839   0.32335889   0.44518876  -0.21687979  -0.49777216   0.11626029  -0.45056000   0.15605640  -0.79573750
 -0.07805109   0.45449692   0.10396129  -0.29912716  -0.08561969  -0.15944394   0.12312692   0.30840480  -0.49514756  -0.39474165   3.82776952
 -0.10557878  -0.22313607  -0.18321788   0.32424390   0.35351115  -0.18846706  -0.30233163   0.06468397  -0.03093052   0.49511701  -1.99646556
 -0.06675923  -0.13151953  -0.08122501  -0.11513108   0.08043152   0.37774283  -0.16258734  -0.10661641   0.45104831   0.00914031  -1.86675835
 -0.08140811   0.10829490   0.27675712  -0.41634876  -0.34881130  -0.29207739  -0.41265601  -0.18272957  -0.02818385   0.12913907  -2.18657684
 -0.16722617  -0.42068240   0.11452073  -0.35717338  -0.21929076   0.32497633  -0.06093019   0.49441510  -0.27904600  -0.39266640   0.43787050
  0.01899779  -0.23540452  -0.49264503   0.07625049   0.27056187  -0.39248329   0.46920681  -0.13057345   0.40398878   0.02171391  -2.33729362
 -0.27733696  -0.19737846  -0.02153081  -0.18938261  -0.08558917   0.26473284   0.34160894  -0.11088902  -0.07252723   0.22417372  -4.25419950
  0.23491621  -0.40859705  -0.41827142   0.25307477   0.34698021   0.13780636  -0.14036989  -0.02497941  -0.40560624  -0.08470413   0.00546942
 -0.31163976  -0.15688041   0.41338849  -0.27068391  -0.18968779  -0.34572893  -0.15846735  -0.31771296  -0.22771385  -0.29406109  -6.73795605
 -0.32753992  -0.16472366  -0.43456832   0.00190741   0.46368295   0.30925930  -0.05354473   0.41299170  -0.32073426  -0.01808223  -0.66930324
 -0.02790919   0.19924009  -0.25139624   0.43670464  -0.22255623  -0.20046082   0.32244331   0.31963563   0.12990206   0.29506820   3.10252118
 -0.49279764  -0.23903623  -0.21047091   0.45297098   0.35946226   0.01744133   0.20751059  -0.24382764   0.42104864  -0.00874355  -7.92125940
 -0.40646076   0.32598346  -0.42330700  -0.21736810  -0.11613819   0.14326912   0.01509142  -0.06846827  -0.35927916   0.47497481  -3.10854936
 -0.42538226  -0.49481186   0.41479230  -0.08833581   0.25533313  -0.31234169  -0.39828181  -0.07686087   0.17793816   0.02742088  -7.58213758
  0.32421339   0.33718377  -0.22850734  -0.00050357   0.37044895  -0.35100865   0.47079378   0.03837705  -0.27932066  -0.43325603   5.04700422
 -0.29537338  -0.30227059  -0.30709249  -0.30046999   0.45678580   0.09349346   0.23879206  -0.20561847   0.17983031   0.28612626  -5.95351315
  0.42132330   0.42843407   0.34432507  -0.24101993  -0.39455855  -0.43810847   0.40377516  -0.35168004   0.39275795  -0.14058352   3.42481184
  0.45669425  -0.11842707  -0.16853848   0.18456066   0.38753927  -0.11989197  -0.06672871   0.17464215  -0.23290199  -0.01716667   5.19769239
  0.02784812   0.30205697   0.29412216   0.24633014  -0.01332134   0.32778406   0.05903804  -0.22121343  -0.15282142  -0.44586015   0.51333433
  0.41125220   0.26290172  -0.13151953  -0.21761224  -0.28875089  -0.17543566  -0.44985810   0.38161868  -0.25118259  -0.09617907   7.91914511
 -0.35512865   0.37527084   0.10811180   0.28365427  -0.30315560  -0.04829553   0.26177251  -0.06666768   0.13646352   0.30455947  -2.10138345
 -0.32555622  -0.17732781   0.46319467   0.20940274  -0.30245370   0.36288035  -0.45269632   0.24321729  -0.46395764  -0.36916715  -1.92844176
 -0.41763055   0.05269021   0.06895655   0.03300577  -0.28112125  -0.42281869  -0.19539475  -0.43554491  -0.08873257  -0.36629841  -7.95036221
 -0.24831384   0.32064271   0.00877404  -0.23128453   0.48794520   0.41653186  -0.37826166  -0.21556750   0.20696127  -0.02906889  -2.26624656
 -0.20525223  -0.15535447   0.02510148   0.31112093   0.01722771  -0.43267617   0.32921845   0.05439925  -0.39635915   0.00956756  -2.67015529
  0.44668418   0.22310555  -0.02607808  -0.04869229   0.41888177   0.04884487  -0.13472396   0.38436538   0.15971863  -0.37746817   8.71927547
  0.00740075  -0.38756981  -0.22020629   0.04646444   0.29128391  -0.13081759   0.35811943   0.24434644  -0.03614917  -0.14033937   0.08463065
 -0.05790886   0.08592486  -0.12096012   0.13203835   0.05760366  -0.01741081   0.33666492  -0.31429487  -0.49029511  -0.39074373  -2.60819602
 -0.45937985  -0.27822199  -0.24404126  -0.08970916   0.20760214  -0.05726799  -0.36693931   0.04405349   0.35677665   0.30663472  -5.91946030
 -0.28173161   0.42382580  -0.18663594  -0.35677665   0.10686058  -0.48971525   0.45556504   0.03724784  -0.11311686  -0.48760948  -0.76810968
 -0.26293221   0.38570815   0.09245580  -0.34740746  -0.48345897   0.03520310   0.41671497   0.15272987  -0.27553636  -0.09443954   0.66828603
  0.46581924  -0.40292060  -0.10042116   0.00611895  -0.16469315  -0.17159033   0.12541580  -0.24922940  -0.21004364   0.03352457   0.43735942
  0.39867854  -0.02192754  -0.17183447   0.17458111  -0.03965881   0.08275092  -0.08723715   0.42229986  -0.37902462   0.16472363   7.17330408
 -0.35131383  -0.25261694  -0.38842434  -0.39797664   0.18950468   0.32644123  -0.00926235  -0.04625079   0.15343183  -0.08149967  -4.98610115
  0.13991213  -0.40078431   0.33059174  -0.13136694   0.37795651   0.02003539   0.46227914  -0.10530412   0.22569966   0.13060397  -0.93786341
 -0.12587360   0.31340981   0.35256511  -0.43606371   0.24358350  -0.13762322  -0.26439708   0.31896418   0.28371531  -0.22606584   2.81951189
  0.06321907  -0.32528153  -0.37575915   0.25710320  -0.08619952  -0.22057253  -0.32903531   0.04420608  -0.25875118  -0.18138677  -1.24561167
 -0.27492601   0.15804011   0.19841611   0.17024750   0.14333016  -0.44396803  -0.17049167   0.45223856  -0.17931151  -0.19237342   1.24616694
 -0.33703116  -0.13145849  -0.22356334   0.46111941  -0.26378673  -0.23918882   0.12483597   0.25603503   0.08281195  -0.22899562  -2.29158616
  0.21214944  -0.16209906   0.21413314  -0.47842342   0.20055240   0.13069552  -0.37362283   0.21987063  -0.11909848   0.02394176   3.12543344
  0.36413157   0.09193701  -0.00483719  -0.46920681   0.17177343   0.05348366  -0.15041047   0.07258826   0.26427501  -0.47735527   4.69011450
 -0.49935910   0.04695272   0.24806970  -0.21776482   0.29403061   0.33523059   0.22380751  -0.20354319   0.03865170  -0.09440902  -5.76516485
 -0.39822078  -0.11061433  -0.40328684   0.16820276  -0.33816034   0.19093907   0.17076629   0.23851740   0.38824123   0.25658435  -2.57029390
  0.06950593  -0.23506883  -0.38854641  -0.23287147   0.23345137   0.47747731  -0.01210058  -0.28508866   0.30120242   0.11290324  -2.41754436
 -0.15147862  -0.01738030   0.49850458  -0.12633136   0.44799644  -0.27938169   0.13026828   0.07570118  -0.35445723   0.42989898  -0.90893757
 -0.04206976   0.14232308  -0.45135349   0.15575123   0.24239326  -0.40002137   0.15074617  -0.30040896  -0.26564837   0.23213905  -2.63065600
